"species_1","cluster_1","cluster_1_accession","species_2","cluster_2","cluster_2_accession","dist","similarity"
"mouse","Sst Pvalb Etv1","CS202002013_35","human","Inh L1 PAX6 MIR101-1","CS201912131_8",25.6573862084749,0.249030131699946
"mouse","Sst Tac2","CS202002013_44","human","Inh L1 PAX6 MIR101-1","CS201912131_8",25.8806907961848,0.242108814638027
"mouse","Pvalb Calb1_1","CS202002013_52","human","Inh L1 PAX6 MIR101-1","CS201912131_8",25.8837529541813,0.242013903169325
"mouse","Sst_Pappa",NA,"human","Inh L1 PAX6 MIR101-1","CS201912131_8",25.9016205199112,0.241460098660383
"mouse","Sst Etv1_1",NA,"human","Inh L1 PAX6 MIR101-1","CS201912131_8",25.9566892726106,0.239753244799717
"mouse","Sst C1ql3_2","CS202002013_43","human","Inh L1 PAX6 MIR101-1","CS201912131_8",26.0219225855731,0.237731340786714
"mouse","Sst Pvalb Calb2","CS202002013_41","human","Inh L1 PAX6 MIR101-1","CS201912131_8",26.0287685686815,0.237519149804971
"mouse","Sst Crhr2_2","CS202002013_37","human","Inh L1 PAX6 MIR101-1","CS201912131_8",26.1945560394091,0.23238057356
"mouse","Lamp5 Lhx6","CS202002013_8","human","Inh L1 PAX6 MIR101-1","CS201912131_8",26.2309072070702,0.231253870523874
"mouse","Pvalb Calb1_2","CS202002013_53","human","Inh L1 PAX6 MIR101-1","CS201912131_8",27.3559855283034,0.196382111458798
"mouse","Pvalb Il1rapl2","CS202002013_55","human","Inh L1 PAX6 MIR101-1","CS201912131_8",27.3563519789196,0.196370753336117
"mouse","Pvalb Reln","CS202002013_54","human","Inh L1 PAX6 MIR101-1","CS201912131_8",27.8952769600404,0.179666794384001
"mouse","Pvalb Kank4","CS202002013_51","human","Inh L1 PAX6 MIR101-1","CS201912131_8",28.1867716850524,0.170631926652999
"mouse","Pvalb Vipr2_2","CS202002013_57","human","Inh L1 PAX6 MIR101-1","CS201912131_8",28.4588008722235,0.162200392514735
"mouse","Pvalb Gpr149","CS202002013_50","human","Inh L1 PAX6 MIR101-1","CS201912131_8",29.4929178886556,0.130147975574917
"mouse","Sst Chodl","CS202002013_28","human","Inh L1 PAX6 MIR101-1","CS201912131_8",30.5942575158114,0.0960119964149046
"mouse","Lamp5 Egln3_1","CS202002013_2","human","Inh L1 PVALB SST ASIC4","CS201912131_16",9.2073633108783,0.758897955365071
"mouse","Vip Sncg","CS202002013_14","human","Inh L1 PVALB SST ASIC4","CS201912131_16",13.1274669208413,0.637394495546444
"mouse","Lamp5 Egln3_2","CS202002013_3","human","Inh L1 PVALB SST ASIC4","CS201912131_16",14.1057689016394,0.607072063477994
"mouse","Lamp5 Egln3_3","CS202002013_4","human","Inh L1 PVALB SST ASIC4","CS201912131_16",16.3601973017817,0.537196142383845
"mouse","Sncg Npy2r","CS202002013_13","human","Inh L1 PVALB SST ASIC4","CS201912131_16",16.4078318877947,0.53571971023218
"mouse","Vip C1ql1","CS202002013_20","human","Inh L1 PVALB SST ASIC4","CS201912131_16",16.892381297029,0.520701120028235
"mouse","Vip Serpinf1_3","CS202002013_17","human","Inh L1 PVALB SST ASIC4","CS201912131_16",17.8251769121378,0.491789156004806
"mouse","Vip Serpinf1_2","CS202002013_16","human","Inh L1 PVALB SST ASIC4","CS201912131_16",17.8845785915649,0.48994800324775
"mouse","Meis2","CS202002013_89","human","Inh L1 PVALB SST ASIC4","CS201912131_16",18.3928520757136,0.474194086259133
"mouse","Vip Htr1f_1",NA,"human","Inh L1 PVALB SST ASIC4","CS201912131_16",18.7118651901724,0.464306287111236
"mouse","Meis2_Top2a","CS202002013_90","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.0022031096993,0.455307274521517
"mouse","Vip Chat_1","CS202002013_23","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.093818330158,0.452467664305734
"mouse","Vip Igfbp6_2","CS202002013_27","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.1999783041016,0.449177240018064
"mouse","Vip Mybpc1_2","CS202002013_21","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.2076454158626,0.448939598185484
"mouse","Sncg Col14a1","CS202002013_9","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.2593071829174,0.44733834371314
"mouse","Vip Chat_2","CS202002013_25","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.367844522494,0.443974233069598
"mouse","Vip Igfbp6_1","CS202002013_26","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.3767021900226,0.443699690007034
"mouse","Vip Mybpc1_1","CS202002013_22","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.4896707201394,0.440198234784031
"mouse","Vip Mybpc1_3","CS202002013_24","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.7538684985491,0.432009434857522
"mouse","Vip Gpc3","CS202002013_19","human","Inh L1 PVALB SST ASIC4","CS201912131_16",19.9463442832242,0.426043655353661
"mouse","Vip Serpinf1_1","CS202002013_15","human","Inh L1 PVALB SST ASIC4","CS201912131_16",20.0100141794493,0.424070209381982
"mouse","Lamp5 Pdlim5_1","CS202002013_5","human","Inh L1 PVALB SST ASIC4","CS201912131_16",20.6589138675198,0.40395758864017
"mouse","Lamp5 Pax6","CS202002013_1","human","Inh L1 PVALB SST ASIC4","CS201912131_16",21.1579128877449,0.388491133302265
"mouse","Sncg Calb1_2","CS202002013_12","human","Inh L1 PVALB SST ASIC4","CS201912131_16",21.3637876832713,0.382110051975145
"mouse","Pvalb Gabrg1","CS202002013_48","human","Inh L1 PVALB SST ASIC4","CS201912131_16",21.7719875069995,0.369457914221878
"mouse","Sncg Calb1_1","CS202002013_11","human","Inh L1 PVALB SST ASIC4","CS201912131_16",21.7901662317798,0.368894465350199
"mouse","Sst Penk","CS202002013_29","human","Inh L1 PVALB SST ASIC4","CS201912131_16",22.2593783395515,0.354351254212066
"mouse","Pvalb Vipr2_1","CS202002013_56","human","Inh L1 PVALB SST ASIC4","CS201912131_16",23.1608693678124,0.326409574647585
"mouse","Lamp5 Pdlim5_2","CS202002013_6","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.2762978639626,0.291836911537841
"mouse","Sst Calb2","CS202002013_39","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.611601273656,0.281444195319018
"mouse","Sst Th_3","CS202002013_47","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.65681108257,0.280042919039782
"mouse","Sncg Slc17a8","CS202002013_10","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.7498497127744,0.277159190293967
"mouse","Sst Myh8_1","CS202002013_30","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.81245095221,0.27521886729816
"mouse","Sst Pvalb Calb2","CS202002013_41","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.9043493895484,0.272370478786141
"mouse","Sst Th_2","CS202002013_46","human","Inh L1 PVALB SST ASIC4","CS201912131_16",24.9838464098537,0.269906471715558
"mouse","Pvalb Calb1_1","CS202002013_52","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.0149648736598,0.268941956133095
"mouse","Sst Pvalb Etv1","CS202002013_35","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.0865194346876,0.26672412528072
"mouse","Lamp5 Slc35d3","CS202002013_7","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.4597612286235,0.255155510309201
"mouse","Sst Etv1_1",NA,"human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.5614794818397,0.252002756983737
"mouse","Sst Hpse","CS202002013_38","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.5777453662142,0.251498596526475
"mouse","Sst Crhr2_1","CS202002013_36","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.6041268573538,0.250680903228653
"mouse","Pvalb Egfem1","CS202002013_49","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.6793581878576,0.248349111048533
"mouse","Sst C1ql3_1","CS202002013_42","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.7179709652718,0.247152309505557
"mouse","Sst Th_1","CS202002013_45","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.8554251895224,0.242891921139625
"mouse","Sst Myh8_3","CS202002013_32","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.9196742228141,0.24090052483696
"mouse","Sst Myh8_2","CS202002013_31","human","Inh L1 PVALB SST ASIC4","CS201912131_16",25.9317097106445,0.240527485357013
"mouse","Sst C1ql3_2","CS202002013_43","human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.2038123594801,0.232093674277298
"mouse","Sst Htr1a","CS202002013_33","human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.3437464682763,0.227756421985761
"mouse","Pvalb Il1rapl2","CS202002013_55","human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.3967629543271,0.226113178050517
"mouse","Sst Tac2","CS202002013_44","human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.5329120234923,0.221893242915993
"mouse","Sst_Pappa",NA,"human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.5418927995711,0.221614884108675
"mouse","Pvalb Calb1_2","CS202002013_53","human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.5865773806224,0.220229887246735
"mouse","Sst Crhr2_2","CS202002013_37","human","Inh L1 PVALB SST ASIC4","CS201912131_16",26.906477192923,0.210314604933516
"mouse","Lamp5 Lhx6","CS202002013_8","human","Inh L1 PVALB SST ASIC4","CS201912131_16",27.0044190960479,0.207278899433118
"mouse","Pvalb Reln","CS202002013_54","human","Inh L1 PVALB SST ASIC4","CS201912131_16",27.5446322777345,0.190535012754273
"mouse","Pvalb Kank4","CS202002013_51","human","Inh L1 PVALB SST ASIC4","CS201912131_16",28.132496539165,0.172314182701212
"mouse","Pvalb Vipr2_2","CS202002013_57","human","Inh L1 PVALB SST ASIC4","CS201912131_16",28.3022786300128,0.167051793360068
"mouse","Pvalb Gpr149","CS202002013_50","human","Inh L1 PVALB SST ASIC4","CS201912131_16",29.3789039561164,0.133681833005581
"mouse","Sst Chodl","CS202002013_28","human","Inh L1 PVALB SST ASIC4","CS201912131_16",31.4437798412248,0.0696810847857938
"mouse","Lamp5 Egln3_2","CS202002013_3","human","Inh L1 SST DEFB108B","CS201912131_18",9.79581479724257,0.740658924297893
"mouse","Lamp5 Egln3_3","CS202002013_4","human","Inh L1 SST DEFB108B","CS201912131_18",11.0959215942162,0.700362164394779
"mouse","Lamp5 Egln3_1","CS202002013_2","human","Inh L1 SST DEFB108B","CS201912131_18",11.5952915156361,0.684884212988682
"mouse","Vip Igfbp6_2","CS202002013_27","human","Inh L1 SST DEFB108B","CS201912131_18",14.6896219728934,0.58897556010936
"mouse","Vip Sncg","CS202002013_14","human","Inh L1 SST DEFB108B","CS201912131_18",15.015505416763,0.578874815367018
"mouse","Vip C1ql1","CS202002013_20","human","Inh L1 SST DEFB108B","CS201912131_18",15.0253511475321,0.578569647322519
"mouse","Vip Igfbp6_1","CS202002013_26","human","Inh L1 SST DEFB108B","CS201912131_18",15.4057773087667,0.566778353164363
"mouse","Vip Serpinf1_3","CS202002013_17","human","Inh L1 SST DEFB108B","CS201912131_18",15.9573828734959,0.549681360013603
"mouse","Meis2","CS202002013_89","human","Inh L1 SST DEFB108B","CS201912131_18",16.1551843999262,0.543550509349961
"mouse","Vip Chat_1","CS202002013_23","human","Inh L1 SST DEFB108B","CS201912131_18",16.6984554943078,0.52671184278537
"mouse","Meis2_Top2a","CS202002013_90","human","Inh L1 SST DEFB108B","CS201912131_18",16.7765227395221,0.52429215153845
"mouse","Vip Chat_2","CS202002013_25","human","Inh L1 SST DEFB108B","CS201912131_18",16.8782877161828,0.52113795002163
"mouse","Sncg Npy2r","CS202002013_13","human","Inh L1 SST DEFB108B","CS201912131_18",17.0298999392625,0.516438735029414
"mouse","Lamp5 Pdlim5_1","CS202002013_5","human","Inh L1 SST DEFB108B","CS201912131_18",17.1564515555074,0.512516272577066
"mouse","Vip Mybpc1_3","CS202002013_24","human","Inh L1 SST DEFB108B","CS201912131_18",17.3016283588252,0.508016523171543
"mouse","Vip Serpinf1_2","CS202002013_16","human","Inh L1 SST DEFB108B","CS201912131_18",17.7769709070104,0.493283299269828
"mouse","Vip Mybpc1_1","CS202002013_22","human","Inh L1 SST DEFB108B","CS201912131_18",17.8038616371953,0.492449822127487
"mouse","Vip Htr1f_1",NA,"human","Inh L1 SST DEFB108B","CS201912131_18",17.9612433120757,0.487571783199786
"mouse","Vip Mybpc1_2","CS202002013_21","human","Inh L1 SST DEFB108B","CS201912131_18",18.341151065335,0.47579655707678
"mouse","Vip Gpc3","CS202002013_19","human","Inh L1 SST DEFB108B","CS201912131_18",18.5749542797045,0.46854983548748
"mouse","Pvalb Gabrg1","CS202002013_48","human","Inh L1 SST DEFB108B","CS201912131_18",19.3430262988421,0.444743472952083
"mouse","Vip Serpinf1_1","CS202002013_15","human","Inh L1 SST DEFB108B","CS201912131_18",19.6356289497051,0.435674265102168
"mouse","Lamp5 Pax6","CS202002013_1","human","Inh L1 SST DEFB108B","CS201912131_18",19.9717505515509,0.425256189049217
"mouse","Sst Penk","CS202002013_29","human","Inh L1 SST DEFB108B","CS201912131_18",20.2517378243537,0.4165779943545
"mouse","Sncg Col14a1","CS202002013_9","human","Inh L1 SST DEFB108B","CS201912131_18",20.6963565247726,0.402797054926353
"mouse","Sncg Calb1_2","CS202002013_12","human","Inh L1 SST DEFB108B","CS201912131_18",21.2610108851179,0.385295614860009
"mouse","Pvalb Vipr2_1","CS202002013_56","human","Inh L1 SST DEFB108B","CS201912131_18",21.4930919244315,0.378102272019978
"mouse","Lamp5 Pdlim5_2","CS202002013_6","human","Inh L1 SST DEFB108B","CS201912131_18",22.1307582781244,0.358337828042859
"mouse","Sncg Calb1_1","CS202002013_11","human","Inh L1 SST DEFB108B","CS201912131_18",22.3978132433332,0.350060469721986
"mouse","Sst Th_3","CS202002013_47","human","Inh L1 SST DEFB108B","CS201912131_18",22.4526424575776,0.348361040346471
"mouse","Sst Calb2","CS202002013_39","human","Inh L1 SST DEFB108B","CS201912131_18",22.6875645494534,0.341079639192126
"mouse","Sst Th_2","CS202002013_46","human","Inh L1 SST DEFB108B","CS201912131_18",22.783058019766,0.338119822772075
"mouse","Sst Pvalb Calb2","CS202002013_41","human","Inh L1 SST DEFB108B","CS201912131_18",23.0799144608877,0.328918768857566
"mouse","Pvalb Calb1_1","CS202002013_52","human","Inh L1 SST DEFB108B","CS201912131_18",23.1918132524902,0.325450470138452
"mouse","Sst Pvalb Etv1","CS202002013_35","human","Inh L1 SST DEFB108B","CS201912131_18",23.2629360269215,0.323246022494941
"mouse","Sst Myh8_1","CS202002013_30","human","Inh L1 SST DEFB108B","CS201912131_18",23.3674741180753,0.320005868401631
"mouse","Sst C1ql3_1","CS202002013_42","human","Inh L1 SST DEFB108B","CS201912131_18",23.5189015172507,0.315312382019182
"mouse","Sst Crhr2_1","CS202002013_36","human","Inh L1 SST DEFB108B","CS201912131_18",23.6124347072235,0.312413324412469
"mouse","Sst Hpse","CS202002013_38","human","Inh L1 SST DEFB108B","CS201912131_18",23.783664475391,0.307106064368776
"mouse","Pvalb Egfem1","CS202002013_49","human","Inh L1 SST DEFB108B","CS201912131_18",23.8790080146136,0.304150895057063
"mouse","Sst Th_1","CS202002013_45","human","Inh L1 SST DEFB108B","CS201912131_18",23.8983180770795,0.303552380417563
"mouse","Sst Etv1_1",NA,"human","Inh L1 SST DEFB108B","CS201912131_18",23.9741344012528,0.301202456381276
"mouse","Sst C1ql3_2","CS202002013_43","human","Inh L1 SST DEFB108B","CS201912131_18",24.2108561278639,0.293865275617893
"mouse","Lamp5 Slc35d3","CS202002013_7","human","Inh L1 SST DEFB108B","CS201912131_18",24.335940772061,0.289988281907445
"mouse","Sst Myh8_3","CS202002013_32","human","Inh L1 SST DEFB108B","CS201912131_18",24.4226732281422,0.287300012784749
"mouse","Sst Myh8_2","CS202002013_31","human","Inh L1 SST DEFB108B","CS201912131_18",24.6058925562778,0.281621136793426
"mouse","Sst_Pappa",NA,"human","Inh L1 SST DEFB108B","CS201912131_18",24.6501673686699,0.280248840695234
"mouse","Sst Tac2","CS202002013_44","human","Inh L1 SST DEFB108B","CS201912131_18",24.6783725062354,0.279374623546952
"mouse","Sst Htr1a","CS202002013_33","human","Inh L1 SST DEFB108B","CS201912131_18",24.8260927361688,0.274796040731821
"mouse","Pvalb Il1rapl2","CS202002013_55","human","Inh L1 SST DEFB108B","CS201912131_18",24.8397301634261,0.274373349201277
"mouse","Sst Crhr2_2","CS202002013_37","human","Inh L1 SST DEFB108B","CS201912131_18",24.8481076416778,0.274113689586784
"mouse","Pvalb Calb1_2","CS202002013_53","human","Inh L1 SST DEFB108B","CS201912131_18",25.0829662216437,0.26683425698163
"mouse","Sncg Slc17a8","CS202002013_10","human","Inh L1 SST DEFB108B","CS201912131_18",25.7697740412061,0.245546675169957
"mouse","Pvalb Reln","CS202002013_54","human","Inh L1 SST DEFB108B","CS201912131_18",26.0743429931738,0.236106572279983
"mouse","Lamp5 Lhx6","CS202002013_8","human","Inh L1 SST DEFB108B","CS201912131_18",26.211636271977,0.231851172411971
"mouse","Pvalb Kank4","CS202002013_51","human","Inh L1 SST DEFB108B","CS201912131_18",26.5869379968113,0.220218709961904
"mouse","Pvalb Vipr2_2","CS202002013_57","human","Inh L1 SST DEFB108B","CS201912131_18",26.8626427991309,0.21167325027423
"mouse","Pvalb Gpr149","CS202002013_50","human","Inh L1 SST DEFB108B","CS201912131_18",27.7704089469102,0.183537073622906
"mouse","Sst Chodl","CS202002013_28","human","Inh L1 SST DEFB108B","CS201912131_18",29.3760614039447,0.133769937800235
"mouse","Lamp5 Egln3_1","CS202002013_2","human","Inh L1 SST P4HA3","CS201912131_17",9.22993145426028,0.758198456633552
"mouse","Lamp5 Egln3_2","CS202002013_3","human","Inh L1 SST P4HA3","CS201912131_17",11.3737929398578,0.69174955278061
"mouse","Lamp5 Egln3_3","CS202002013_4","human","Inh L1 SST P4HA3","CS201912131_17",12.9008301068857,0.644419094832006
"mouse","Vip Sncg","CS202002013_14","human","Inh L1 SST P4HA3","CS201912131_17",13.835473379671,0.615449862730334
"mouse","Vip C1ql1","CS202002013_20","human","Inh L1 SST P4HA3","CS201912131_17",16.7094592031906,0.52637078325401
"mouse","Vip Serpinf1_2","CS202002013_16","human","Inh L1 SST P4HA3","CS201912131_17",16.7804131942348,0.524171567045056
"mouse","Vip Serpinf1_3","CS202002013_17","human","Inh L1 SST P4HA3","CS201912131_17",16.8386320805157,0.522367074915833
"mouse","Sncg Npy2r","CS202002013_13","human","Inh L1 SST P4HA3","CS201912131_17",17.0758487589037,0.515014553141262
"mouse","Lamp5 Pdlim5_1","CS202002013_5","human","Inh L1 SST P4HA3","CS201912131_17",17.3428113155936,0.506740059018859
"mouse","Vip Igfbp6_2","CS202002013_27","human","Inh L1 SST P4HA3","CS201912131_17",17.6496984064049,0.49722810550506
"mouse","Vip Igfbp6_1","CS202002013_26","human","Inh L1 SST P4HA3","CS201912131_17",17.9726051407171,0.487219623760355
"mouse","Meis2","CS202002013_89","human","Inh L1 SST P4HA3","CS201912131_17",18.237650630386,0.479004549056144
"mouse","Vip Htr1f_1",NA,"human","Inh L1 SST P4HA3","CS201912131_17",18.569574505012,0.468716581396063
"mouse","Sncg Col14a1","CS202002013_9","human","Inh L1 SST P4HA3","CS201912131_17",18.703372065557,0.4645695311803
"mouse","Meis2_Top2a","CS202002013_90","human","Inh L1 SST P4HA3","CS201912131_17",19.1540345677475,0.450601264349929
"mouse","Vip Gpc3","CS202002013_19","human","Inh L1 SST P4HA3","CS201912131_17",19.1600414158462,0.450415082325367
"mouse","Vip Chat_1","CS202002013_23","human","Inh L1 SST P4HA3","CS201912131_17",19.3041266512884,0.445949166023942
"mouse","Lamp5 Pax6","CS202002013_1","human","Inh L1 SST P4HA3","CS201912131_17",19.4951918380846,0.440027107946796
"mouse","Vip Serpinf1_1","CS202002013_15","human","Inh L1 SST P4HA3","CS201912131_17",19.5343988039693,0.43881188955515
"mouse","Vip Mybpc1_1","CS202002013_22","human","Inh L1 SST P4HA3","CS201912131_17",19.6169725708472,0.436252518843513
"mouse","Vip Chat_2","CS202002013_25","human","Inh L1 SST P4HA3","CS201912131_17",20.0047928084593,0.424232045573931
"mouse","Vip Mybpc1_2","CS202002013_21","human","Inh L1 SST P4HA3","CS201912131_17",20.0928846629301,0.421501641950711
"mouse","Vip Mybpc1_3","CS202002013_24","human","Inh L1 SST P4HA3","CS201912131_17",20.5237386235532,0.408147340100317
"mouse","Sncg Calb1_1","CS202002013_11","human","Inh L1 SST P4HA3","CS201912131_17",21.2474664372788,0.385715424497081
"mouse","Sncg Calb1_2","CS202002013_12","human","Inh L1 SST P4HA3","CS201912131_17",21.3606449695273,0.382207460266126
"mouse","Lamp5 Pdlim5_2","CS202002013_6","human","Inh L1 SST P4HA3","CS201912131_17",21.7138742130531,0.371259133520776
"mouse","Sst Penk","CS202002013_29","human","Inh L1 SST P4HA3","CS201912131_17",22.5130687874588,0.346488128588209
"mouse","Pvalb Gabrg1","CS202002013_48","human","Inh L1 SST P4HA3","CS201912131_17",22.5649351106487,0.344880533906367
"mouse","Pvalb Vipr2_1","CS202002013_56","human","Inh L1 SST P4HA3","CS201912131_17",23.9963190362487,0.300514844477355
"mouse","Lamp5 Slc35d3","CS202002013_7","human","Inh L1 SST P4HA3","CS201912131_17",24.08047945865,0.297906295439118
"mouse","Sncg Slc17a8","CS202002013_10","human","Inh L1 SST P4HA3","CS201912131_17",24.205033556541,0.294045745990915
"mouse","Sst Calb2","CS202002013_39","human","Inh L1 SST P4HA3","CS201912131_17",24.8852066716429,0.272963806587462
"mouse","Sst Th_3","CS202002013_47","human","Inh L1 SST P4HA3","CS201912131_17",24.8920371930956,0.27275209483914
"mouse","Sst Th_2","CS202002013_46","human","Inh L1 SST P4HA3","CS201912131_17",25.1733757813168,0.264032016175279
"mouse","Sst Pvalb Calb2","CS202002013_41","human","Inh L1 SST P4HA3","CS201912131_17",25.4952041627744,0.254056957935608
"mouse","Sst Myh8_1","CS202002013_30","human","Inh L1 SST P4HA3","CS201912131_17",25.5171159241704,0.253377803738364
"mouse","Sst Pvalb Etv1","CS202002013_35","human","Inh L1 SST P4HA3","CS201912131_17",25.6866137789438,0.248124224283357
"mouse","Pvalb Calb1_1","CS202002013_52","human","Inh L1 SST P4HA3","CS201912131_17",25.7818780583651,0.24517151162612
"mouse","Sst Crhr2_1","CS202002013_36","human","Inh L1 SST P4HA3","CS201912131_17",25.8253211561139,0.243824994491139
"mouse","Sst Hpse","CS202002013_38","human","Inh L1 SST P4HA3","CS201912131_17",25.8724223764449,0.242365093988164
"mouse","Lamp5 Lhx6","CS202002013_8","human","Inh L1 SST P4HA3","CS201912131_17",25.987986314104,0.238783194208741
"mouse","Sst C1ql3_1","CS202002013_42","human","Inh L1 SST P4HA3","CS201912131_17",26.0626191559473,0.236469952161512
"mouse","Sst Th_1","CS202002013_45","human","Inh L1 SST P4HA3","CS201912131_17",26.0949920163386,0.235466556605392
"mouse","Pvalb Egfem1","CS202002013_49","human","Inh L1 SST P4HA3","CS201912131_17",26.2692662148101,0.230064934562141
"mouse","Sst Etv1_1",NA,"human","Inh L1 SST P4HA3","CS201912131_17",26.3211773077692,0.228455952243034
"mouse","Sst Myh8_2","CS202002013_31","human","Inh L1 SST P4HA3","CS201912131_17",26.3470102020094,0.227655262684897
"mouse","Sst Myh8_3","CS202002013_32","human","Inh L1 SST P4HA3","CS201912131_17",26.469764741327,0.223850490485095
"mouse","Sst_Pappa",NA,"human","Inh L1 SST P4HA3","CS201912131_17",26.5703793796514,0.22073194366053
"mouse","Sst C1ql3_2","CS202002013_43","human","Inh L1 SST P4HA3","CS201912131_17",26.7485440253157,0.215209737356964
"mouse","Sst Htr1a","CS202002013_33","human","Inh L1 SST P4HA3","CS201912131_17",26.7732346436426,0.214444452596593
"mouse","Sst Tac2","CS202002013_44","human","Inh L1 SST P4HA3","CS201912131_17",26.9293237530036,0.209606476687188
"mouse","Sst Crhr2_2","CS202002013_37","human","Inh L1 SST P4HA3","CS201912131_17",26.9535048902987,0.208856983271699
"mouse","Pvalb Il1rapl2","CS202002013_55","human","Inh L1 SST P4HA3","CS201912131_17",27.2340817722987,0.200160513662712
"mouse","Pvalb Calb1_2","CS202002013_53","human","Inh L1 SST P4HA3","CS201912131_17",27.4546970923643,0.193322550347447
"mouse","Pvalb Vipr2_2","CS202002013_57","human","Inh L1 SST P4HA3","CS201912131_17",28.2009424272389,0.170192705046845
"mouse","Pvalb Reln","CS202002013_54","human","Inh L1 SST P4HA3","CS201912131_17",28.3282035587215,0.166248251197138
"mouse","Pvalb Kank4","CS202002013_51","human","Inh L1 SST P4HA3","CS201912131_17",28.9210929316366,0.147871668007909
"mouse","Pvalb Gpr149","CS202002013_50","human","Inh L1 SST P4HA3","CS201912131_17",30.0858345704663,0.111770545947525
"mouse","Sst Chodl","CS202002013_28","human","Inh L1 SST P4HA3","CS201912131_17",31.1280086144721,0.0794684017495889
"mouse","Vip Htr1f_1",NA,"human","Inh L1 VIP KLHDC8B","CS201912131_27",11.750443334502,0.680075288361932
"mouse","Vip Serpinf1_1","CS202002013_15","human","Inh L1 VIP KLHDC8B","CS201912131_27",13.0013717372552,0.641302810886181
"mouse","Vip Serpinf1_2","CS202002013_16","human","Inh L1 VIP KLHDC8B","CS201912131_27",13.6112782354876,0.622398782555715
"mouse","Vip C1ql1","CS202002013_20","human","Inh L1 VIP KLHDC8B","CS201912131_27",13.8866376159392,0.613864029205484
"mouse","Vip Gpc3","CS202002013_19","human","Inh L1 VIP KLHDC8B","CS201912131_27",15.0362381564504,0.578232204902046
"mouse","Vip Sncg","CS202002013_14","human","Inh L1 VIP KLHDC8B","CS201912131_27",15.7510014698931,0.556078143638463
"mouse","Vip Serpinf1_3","CS202002013_17","human","Inh L1 VIP KLHDC8B","CS201912131_27",16.3791493619276,0.536608724012411
"mouse","Vip Mybpc1_1","CS202002013_22","human","Inh L1 VIP KLHDC8B","CS201912131_27",16.437547634257,0.534798671819551
"mouse","Meis2","CS202002013_89","human","Inh L1 VIP KLHDC8B","CS201912131_27",16.7962503353838,0.523680695467491
"mouse","Vip Chat_1","CS202002013_23","human","Inh L1 VIP KLHDC8B","CS201912131_27",17.5987658763034,0.498806757306232
"mouse","Meis2_Top2a","CS202002013_90","human","Inh L1 VIP KLHDC8B","CS201912131_27",17.8509991394634,0.490988797067275
"mouse","Lamp5 Egln3_1","CS202002013_2","human","Inh L1 VIP KLHDC8B","CS201912131_27",18.3472542205253,0.475607390017637
"mouse","Vip Chat_2","CS202002013_25","human","Inh L1 VIP KLHDC8B","CS201912131_27",18.403183607064,0.473873860844399
"mouse","Vip Mybpc1_2","CS202002013_21","human","Inh L1 VIP KLHDC8B","CS201912131_27",18.585777909825,0.468214357490395
"mouse","Lamp5 Egln3_2","CS202002013_3","human","Inh L1 VIP KLHDC8B","CS201912131_27",18.5907643468137,0.468059803068732
"mouse","Sncg Col14a1","CS202002013_9","human","Inh L1 VIP KLHDC8B","CS201912131_27",19.5253354888352,0.439092806657296
"mouse","Vip Mybpc1_3","CS202002013_24","human","Inh L1 VIP KLHDC8B","CS201912131_27",19.5797256835553,0.437406984674962
"mouse","Vip Igfbp6_1","CS202002013_26","human","Inh L1 VIP KLHDC8B","CS201912131_27",20.2144201211284,0.417734655123066
"mouse","Vip Igfbp6_2","CS202002013_27","human","Inh L1 VIP KLHDC8B","CS201912131_27",20.2229560794795,0.417470083424019
"mouse","Lamp5 Egln3_3","CS202002013_4","human","Inh L1 VIP KLHDC8B","CS201912131_27",20.3728372274716,0.412824523037211
